,Unnamed: 0.1,Unnamed: 0,b1,b2,theta_upper,theta_lower,fc,fd,pi,CC,DD,CD,DC,P1,P2,Mixed
503248,503248,503248.0,0.2,0.85,0.95,0.2,1,1,0.55,False,False,True,True,0.85,0.85,True
503249,503249,503249.0,0.2,0.85,1.0,0.2,1,1,0.55,False,False,True,True,0.87,0.87,True
503251,503251,503251.0,0.2,0.85,0.35,0.25,1,1,0.55,False,False,True,True,0.848,0.848,True
503252,503252,503252.0,0.2,0.85,0.4,0.25,1,1,0.55,False,False,True,True,0.649,0.649,True
503253,503253,503253.0,0.2,0.85,0.45,0.25,1,1,0.55,False,False,True,True,0.683,0.683,True
503254,503254,503254.0,0.2,0.85,0.5,0.25,1,1,0.55,False,False,True,True,0.716,0.716,True
503255,503255,503255.0,0.2,0.85,0.55,0.25,1,1,0.55,False,False,True,True,0.749,0.749,True
503256,503256,503256.0,0.2,0.85,0.6,0.25,1,1,0.55,False,False,True,True,0.783,0.783,True
503257,503257,503257.0,0.2,0.85,0.65,0.25,1,1,0.55,False,False,True,True,0.816,0.816,True
503258,503258,503258.0,0.2,0.85,0.7,0.25,1,1,0.55,False,False,True,True,0.849,0.849,True
503259,503259,503259.0,0.2,0.85,0.75,0.25,1,1,0.55,False,False,True,True,0.883,0.883,True
503260,503260,503260.0,0.2,0.85,0.8,0.25,1,1,0.55,False,False,True,True,0.916,0.916,True
503261,503261,503261.0,0.2,0.85,0.85,0.25,1,1,0.55,False,False,True,True,0.949,0.949,True
503262,503262,503262.0,0.2,0.85,0.9,0.25,1,1,0.55,False,False,True,True,0.983,0.983,True
503265,503265,503265.0,0.2,0.85,0.35,0.3,1,1,0.55,False,False,True,True,0.652,0.652,True
503266,503266,503266.0,0.2,0.85,0.4,0.3,1,1,0.55,False,False,True,True,0.752,0.752,True
503267,503267,503267.0,0.2,0.85,0.45,0.3,1,1,0.55,False,False,True,True,0.852,0.852,True
503268,503268,503268.0,0.2,0.85,0.5,0.3,1,1,0.55,False,False,True,True,0.952,0.952,True
503379,503379,503379.0,0.2,0.9,0.5,0.0,1,1,0.55,False,False,True,True,0.85,0.85,True
503380,503380,503380.0,0.2,0.9,0.55,0.0,1,1,0.55,False,False,True,True,0.775,0.775,True
503381,503381,503381.0,0.2,0.9,0.6,0.0,1,1,0.55,False,False,True,True,0.73,0.73,True
503382,503382,503382.0,0.2,0.9,0.65,0.0,1,1,0.55,False,False,True,True,0.7,0.7,True
503383,503383,503383.0,0.2,0.9,0.7,0.0,1,1,0.55,False,False,True,True,0.679,0.679,True
503384,503384,503384.0,0.2,0.9,0.75,0.0,1,1,0.55,False,False,True,True,0.67,0.67,True
503385,503385,503385.0,0.2,0.9,0.8,0.0,1,1,0.55,False,False,True,True,0.662,0.662,True
503386,503386,503386.0,0.2,0.9,0.85,0.0,1,1,0.55,False,False,True,True,0.656,0.656,True
503387,503387,503387.0,0.2,0.9,0.9,0.0,1,1,0.55,False,False,True,True,0.65,0.65,True
503388,503388,503388.0,0.2,0.9,0.95,0.0,1,1,0.55,False,False,True,True,0.645,0.645,True
503389,503389,503389.0,0.2,0.9,1.0,0.0,1,1,0.55,False,False,True,True,0.64,0.64,True
503398,503398,503398.0,0.2,0.9,0.5,0.05,1,1,0.55,False,False,True,True,0.783,0.783,True
503399,503399,503399.0,0.2,0.9,0.55,0.05,1,1,0.55,False,False,True,True,0.725,0.725,True
503400,503400,503400.0,0.2,0.9,0.6,0.05,1,1,0.55,False,False,True,True,0.69,0.69,True
503401,503401,503401.0,0.2,0.9,0.65,0.05,1,1,0.55,False,False,True,True,0.667,0.667,True
503402,503402,503402.0,0.2,0.9,0.7,0.05,1,1,0.55,False,False,True,True,0.675,0.675,True
503403,503403,503403.0,0.2,0.9,0.75,0.05,1,1,0.55,False,False,True,True,0.683,0.683,True
503404,503404,503404.0,0.2,0.9,0.8,0.05,1,1,0.55,False,False,True,True,0.692,0.692,True
503405,503405,503405.0,0.2,0.9,0.85,0.05,1,1,0.55,False,False,True,True,0.7,0.7,True
503406,503406,503406.0,0.2,0.9,0.9,0.05,1,1,0.55,False,False,True,True,0.688,0.688,True
503407,503407,503407.0,0.2,0.9,0.95,0.05,1,1,0.55,False,False,True,True,0.679,0.679,True
503408,503408,503408.0,0.2,0.9,1.0,0.05,1,1,0.55,False,False,True,True,0.67,0.67,True
503415,503415,503415.0,0.2,0.9,0.45,0.1,1,1,0.55,False,False,True,True,0.8,0.8,True
503416,503416,503416.0,0.2,0.9,0.5,0.1,1,1,0.55,False,False,True,True,0.717,0.717,True
503417,503417,503417.0,0.2,0.9,0.55,0.1,1,1,0.55,False,False,True,True,0.675,0.675,True
503418,503418,503418.0,0.2,0.9,0.6,0.1,1,1,0.55,False,False,True,True,0.65,0.65,True
503419,503419,503419.0,0.2,0.9,0.65,0.1,1,1,0.55,False,False,True,True,0.66,0.66,True
503420,503420,503420.0,0.2,0.9,0.7,0.1,1,1,0.55,False,False,True,True,0.67,0.67,True
503421,503421,503421.0,0.2,0.9,0.75,0.1,1,1,0.55,False,False,True,True,0.68,0.68,True
503422,503422,503422.0,0.2,0.9,0.8,0.1,1,1,0.55,False,False,True,True,0.69,0.69,True
503423,503423,503423.0,0.2,0.9,0.85,0.1,1,1,0.55,False,False,True,True,0.7,0.7,True
503424,503424,503424.0,0.2,0.9,0.9,0.1,1,1,0.55,False,False,True,True,0.71,0.71,True
503425,503425,503425.0,0.2,0.9,0.95,0.1,1,1,0.55,False,False,True,True,0.72,0.72,True
503426,503426,503426.0,0.2,0.9,1.0,0.1,1,1,0.55,False,False,True,True,0.73,0.73,True
503432,503432,503432.0,0.2,0.9,0.45,0.15,1,1,0.55,False,False,True,True,0.75,0.75,True
503433,503433,503433.0,0.2,0.9,0.5,0.15,1,1,0.55,False,False,True,True,0.683,0.683,True
503434,503434,503434.0,0.2,0.9,0.55,0.15,1,1,0.55,False,False,True,True,0.65,0.65,True
503435,503435,503435.0,0.2,0.9,0.6,0.15,1,1,0.55,False,False,True,True,0.662,0.662,True
503436,503436,503436.0,0.2,0.9,0.65,0.15,1,1,0.55,False,False,True,True,0.675,0.675,True
503437,503437,503437.0,0.2,0.9,0.7,0.15,1,1,0.55,False,False,True,True,0.688,0.688,True
503438,503438,503438.0,0.2,0.9,0.75,0.15,1,1,0.55,False,False,True,True,0.7,0.7,True
503439,503439,503439.0,0.2,0.9,0.8,0.15,1,1,0.55,False,False,True,True,0.712,0.712,True
503440,503440,503440.0,0.2,0.9,0.85,0.15,1,1,0.55,False,False,True,True,0.725,0.725,True
503441,503441,503441.0,0.2,0.9,0.9,0.15,1,1,0.55,False,False,True,True,0.738,0.738,True
503442,503442,503442.0,0.2,0.9,0.95,0.15,1,1,0.55,False,False,True,True,0.75,0.75,True
503443,503443,503443.0,0.2,0.9,1.0,0.15,1,1,0.55,False,False,True,True,0.762,0.762,True
503447,503447,503447.0,0.2,0.9,0.4,0.2,1,1,0.55,False,False,True,True,0.85,0.85,True
503448,503448,503448.0,0.2,0.9,0.45,0.2,1,1,0.55,False,False,True,True,0.7,0.7,True
503449,503449,503449.0,0.2,0.9,0.5,0.2,1,1,0.55,False,False,True,True,0.65,0.65,True
503450,503450,503450.0,0.2,0.9,0.55,0.2,1,1,0.55,False,False,True,True,0.667,0.667,True
503451,503451,503451.0,0.2,0.9,0.6,0.2,1,1,0.55,False,False,True,True,0.683,0.683,True
503452,503452,503452.0,0.2,0.9,0.65,0.2,1,1,0.55,False,False,True,True,0.7,0.7,True
503453,503453,503453.0,0.2,0.9,0.7,0.2,1,1,0.55,False,False,True,True,0.717,0.717,True
503454,503454,503454.0,0.2,0.9,0.75,0.2,1,1,0.55,False,False,True,True,0.733,0.733,True
503455,503455,503455.0,0.2,0.9,0.8,0.2,1,1,0.55,False,False,True,True,0.75,0.75,True
503456,503456,503456.0,0.2,0.9,0.85,0.2,1,1,0.55,False,False,True,True,0.767,0.767,True
503457,503457,503457.0,0.2,0.9,0.9,0.2,1,1,0.55,False,False,True,True,0.783,0.783,True
503458,503458,503458.0,0.2,0.9,0.95,0.2,1,1,0.55,False,False,True,True,0.8,0.8,True
503459,503459,503459.0,0.2,0.9,1.0,0.2,1,1,0.55,False,False,True,True,0.817,0.817,True
503462,503462,503462.0,0.2,0.9,0.4,0.25,1,1,0.55,False,False,True,True,0.75,0.75,True
503463,503463,503463.0,0.2,0.9,0.45,0.25,1,1,0.55,False,False,True,True,0.65,0.65,True
503464,503464,503464.0,0.2,0.9,0.5,0.25,1,1,0.55,False,False,True,True,0.675,0.675,True
503465,503465,503465.0,0.2,0.9,0.55,0.25,1,1,0.55,False,False,True,True,0.7,0.7,True
503466,503466,503466.0,0.2,0.9,0.6,0.25,1,1,0.55,False,False,True,True,0.725,0.725,True
503467,503467,503467.0,0.2,0.9,0.65,0.25,1,1,0.55,False,False,True,True,0.75,0.75,True
503468,503468,503468.0,0.2,0.9,0.7,0.25,1,1,0.55,False,False,True,True,0.775,0.775,True
503469,503469,503469.0,0.2,0.9,0.75,0.25,1,1,0.55,False,False,True,True,0.8,0.8,True
503470,503470,503470.0,0.2,0.9,0.8,0.25,1,1,0.55,False,False,True,True,0.825,0.825,True
503471,503471,503471.0,0.2,0.9,0.85,0.25,1,1,0.55,False,False,True,True,0.85,0.85,True
503472,503472,503472.0,0.2,0.9,0.9,0.25,1,1,0.55,False,False,True,True,0.875,0.875,True
503473,503473,503473.0,0.2,0.9,0.95,0.25,1,1,0.55,False,False,True,True,0.9,0.9,True
503474,503474,503474.0,0.2,0.9,1.0,0.25,1,1,0.55,False,False,True,True,0.925,0.925,True
503476,503476,503476.0,0.2,0.9,0.4,0.3,1,1,0.55,False,False,True,True,0.65,0.65,True
503477,503477,503477.0,0.2,0.9,0.45,0.3,1,1,0.55,False,False,True,True,0.7,0.7,True
503478,503478,503478.0,0.2,0.9,0.5,0.3,1,1,0.55,False,False,True,True,0.75,0.75,True
503479,503479,503479.0,0.2,0.9,0.55,0.3,1,1,0.55,False,False,True,True,0.8,0.8,True
503480,503480,503480.0,0.2,0.9,0.6,0.3,1,1,0.55,False,False,True,True,0.85,0.85,True
503481,503481,503481.0,0.2,0.9,0.65,0.3,1,1,0.55,False,False,True,True,0.9,0.9,True
503482,503482,503482.0,0.2,0.9,0.7,0.3,1,1,0.55,False,False,True,True,0.95,0.95,True
503590,503590,503590.0,0.2,0.95,0.55,0.0,1,1,0.55,False,False,True,True,0.793,0.793,True
503591,503591,503591.0,0.2,0.95,0.6,0.0,1,1,0.55,False,False,True,True,0.739,0.739,True
503592,503592,503592.0,0.2,0.95,0.65,0.0,1,1,0.55,False,False,True,True,0.704,0.704,True
503593,503593,503593.0,0.2,0.95,0.7,0.0,1,1,0.55,False,False,True,True,0.681,0.681,True
503594,503594,503594.0,0.2,0.95,0.75,0.0,1,1,0.55,False,False,True,True,0.663,0.663,True
503595,503595,503595.0,0.2,0.95,0.8,0.0,1,1,0.55,False,False,True,True,0.656,0.656,True
503596,503596,503596.0,0.2,0.95,0.85,0.0,1,1,0.55,False,False,True,True,0.65,0.65,True
503597,503597,503597.0,0.2,0.95,0.9,0.0,1,1,0.55,False,False,True,True,0.644,0.644,True
503598,503598,503598.0,0.2,0.95,0.95,0.0,1,1,0.55,False,False,True,True,0.639,0.639,True
503599,503599,503599.0,0.2,0.95,1.0,0.0,1,1,0.55,False,False,True,True,0.635,0.635,True
503608,503608,503608.0,0.2,0.95,0.5,0.05,1,1,0.55,False,False,True,True,0.81,0.81,True
503609,503609,503609.0,0.2,0.95,0.55,0.05,1,1,0.55,False,False,True,True,0.736,0.736,True
503610,503610,503610.0,0.2,0.95,0.6,0.05,1,1,0.55,False,False,True,True,0.694,0.694,True
503611,503611,503611.0,0.2,0.95,0.65,0.05,1,1,0.55,False,False,True,True,0.668,0.668,True
503612,503612,503612.0,0.2,0.95,0.7,0.05,1,1,0.55,False,False,True,True,0.65,0.65,True
503613,503613,503613.0,0.2,0.95,0.75,0.05,1,1,0.55,False,False,True,True,0.658,0.658,True
503614,503614,503614.0,0.2,0.95,0.8,0.05,1,1,0.55,False,False,True,True,0.665,0.665,True
503615,503615,503615.0,0.2,0.95,0.85,0.05,1,1,0.55,False,False,True,True,0.673,0.673,True
503616,503616,503616.0,0.2,0.95,0.9,0.05,1,1,0.55,False,False,True,True,0.681,0.681,True
503617,503617,503617.0,0.2,0.95,0.95,0.05,1,1,0.55,False,False,True,True,0.671,0.671,True
503618,503618,503618.0,0.2,0.95,1.0,0.05,1,1,0.55,False,False,True,True,0.663,0.663,True
503626,503626,503626.0,0.2,0.95,0.5,0.1,1,1,0.55,False,False,True,True,0.77,0.77,True
503627,503627,503627.0,0.2,0.95,0.55,0.1,1,1,0.55,False,False,True,True,0.707,0.707,True
503628,503628,503628.0,0.2,0.95,0.6,0.1,1,1,0.55,False,False,True,True,0.672,0.672,True
503629,503629,503629.0,0.2,0.95,0.65,0.1,1,1,0.55,False,False,True,True,0.65,0.65,True
503630,503630,503630.0,0.2,0.95,0.7,0.1,1,1,0.55,False,False,True,True,0.659,0.659,True
503631,503631,503631.0,0.2,0.95,0.75,0.1,1,1,0.55,False,False,True,True,0.668,0.668,True
503632,503632,503632.0,0.2,0.95,0.8,0.1,1,1,0.55,False,False,True,True,0.677,0.677,True
503633,503633,503633.0,0.2,0.95,0.85,0.1,1,1,0.55,False,False,True,True,0.686,0.686,True
503634,503634,503634.0,0.2,0.95,0.9,0.1,1,1,0.55,False,False,True,True,0.695,0.695,True
503635,503635,503635.0,0.2,0.95,0.95,0.1,1,1,0.55,False,False,True,True,0.704,0.704,True
503636,503636,503636.0,0.2,0.95,1.0,0.1,1,1,0.55,False,False,True,True,0.691,0.691,True
503642,503642,503642.0,0.2,0.95,0.45,0.15,1,1,0.55,False,False,True,True,0.85,0.85,True
503643,503643,503643.0,0.2,0.95,0.5,0.15,1,1,0.55,False,False,True,True,0.73,0.73,True
503644,503644,503644.0,0.2,0.95,0.55,0.15,1,1,0.55,False,False,True,True,0.678,0.678,True
503645,503645,503645.0,0.2,0.95,0.6,0.15,1,1,0.55,False,False,True,True,0.65,0.65,True
503646,503646,503646.0,0.2,0.95,0.65,0.15,1,1,0.55,False,False,True,True,0.661,0.661,True
503647,503647,503647.0,0.2,0.95,0.7,0.15,1,1,0.55,False,False,True,True,0.672,0.672,True
503648,503648,503648.0,0.2,0.95,0.75,0.15,1,1,0.55,False,False,True,True,0.683,0.683,True
503649,503649,503649.0,0.2,0.95,0.8,0.15,1,1,0.55,False,False,True,True,0.694,0.694,True
503650,503650,503650.0,0.2,0.95,0.85,0.15,1,1,0.55,False,False,True,True,0.706,0.706,True
503651,503651,503651.0,0.2,0.95,0.9,0.15,1,1,0.55,False,False,True,True,0.717,0.717,True
503652,503652,503652.0,0.2,0.95,0.95,0.15,1,1,0.55,False,False,True,True,0.728,0.728,True
503653,503653,503653.0,0.2,0.95,1.0,0.15,1,1,0.55,False,False,True,True,0.739,0.739,True
503658,503658,503658.0,0.2,0.95,0.45,0.2,1,1,0.55,False,False,True,True,0.783,0.783,True
503659,503659,503659.0,0.2,0.95,0.5,0.2,1,1,0.55,False,False,True,True,0.69,0.69,True
503660,503660,503660.0,0.2,0.95,0.55,0.2,1,1,0.55,False,False,True,True,0.65,0.65,True
503661,503661,503661.0,0.2,0.95,0.6,0.2,1,1,0.55,False,False,True,True,0.664,0.664,True
503662,503662,503662.0,0.2,0.95,0.65,0.2,1,1,0.55,False,False,True,True,0.678,0.678,True
503663,503663,503663.0,0.2,0.95,0.7,0.2,1,1,0.55,False,False,True,True,0.693,0.693,True
503664,503664,503664.0,0.2,0.95,0.75,0.2,1,1,0.55,False,False,True,True,0.707,0.707,True
503665,503665,503665.0,0.2,0.95,0.8,0.2,1,1,0.55,False,False,True,True,0.721,0.721,True
503666,503666,503666.0,0.2,0.95,0.85,0.2,1,1,0.55,False,False,True,True,0.735,0.735,True
503667,503667,503667.0,0.2,0.95,0.9,0.2,1,1,0.55,False,False,True,True,0.75,0.75,True
503668,503668,503668.0,0.2,0.95,0.95,0.2,1,1,0.55,False,False,True,True,0.764,0.764,True
503669,503669,503669.0,0.2,0.95,1.0,0.2,1,1,0.55,False,False,True,True,0.778,0.778,True
503673,503673,503673.0,0.2,0.95,0.45,0.25,1,1,0.55,False,False,True,True,0.716,0.716,True
503674,503674,503674.0,0.2,0.95,0.5,0.25,1,1,0.55,False,False,True,True,0.65,0.65,True
503675,503675,503675.0,0.2,0.95,0.55,0.25,1,1,0.55,False,False,True,True,0.67,0.67,True
503676,503676,503676.0,0.2,0.95,0.6,0.25,1,1,0.55,False,False,True,True,0.69,0.69,True
503677,503677,503677.0,0.2,0.95,0.65,0.25,1,1,0.55,False,False,True,True,0.71,0.71,True
503678,503678,503678.0,0.2,0.95,0.7,0.25,1,1,0.55,False,False,True,True,0.73,0.73,True
503679,503679,503679.0,0.2,0.95,0.75,0.25,1,1,0.55,False,False,True,True,0.75,0.75,True
503680,503680,503680.0,0.2,0.95,0.8,0.25,1,1,0.55,False,False,True,True,0.77,0.77,True
503681,503681,503681.0,0.2,0.95,0.85,0.25,1,1,0.55,False,False,True,True,0.79,0.79,True
503682,503682,503682.0,0.2,0.95,0.9,0.25,1,1,0.55,False,False,True,True,0.81,0.81,True
503683,503683,503683.0,0.2,0.95,0.95,0.25,1,1,0.55,False,False,True,True,0.83,0.83,True
503684,503684,503684.0,0.2,0.95,1.0,0.25,1,1,0.55,False,False,True,True,0.85,0.85,True
503686,503686,503686.0,0.2,0.95,0.4,0.3,1,1,0.55,False,False,True,True,0.848,0.848,True
503687,503687,503687.0,0.2,0.95,0.45,0.3,1,1,0.55,False,False,True,True,0.649,0.649,True
503688,503688,503688.0,0.2,0.95,0.5,0.3,1,1,0.55,False,False,True,True,0.683,0.683,True
503689,503689,503689.0,0.2,0.95,0.55,0.3,1,1,0.55,False,False,True,True,0.716,0.716,True
503690,503690,503690.0,0.2,0.95,0.6,0.3,1,1,0.55,False,False,True,True,0.749,0.749,True
503691,503691,503691.0,0.2,0.95,0.65,0.3,1,1,0.55,False,False,True,True,0.783,0.783,True
503692,503692,503692.0,0.2,0.95,0.7,0.3,1,1,0.55,False,False,True,True,0.816,0.816,True
503693,503693,503693.0,0.2,0.95,0.75,0.3,1,1,0.55,False,False,True,True,0.849,0.849,True
503694,503694,503694.0,0.2,0.95,0.8,0.3,1,1,0.55,False,False,True,True,0.883,0.883,True
503695,503695,503695.0,0.2,0.95,0.85,0.3,1,1,0.55,False,False,True,True,0.916,0.916,True
503696,503696,503696.0,0.2,0.95,0.9,0.3,1,1,0.55,False,False,True,True,0.949,0.949,True
503697,503697,503697.0,0.2,0.95,0.95,0.3,1,1,0.55,False,False,True,True,0.983,0.983,True
503699,503699,503699.0,0.2,0.95,0.4,0.35,1,1,0.55,False,False,True,True,0.649,0.649,True
503700,503700,503700.0,0.2,0.95,0.45,0.35,1,1,0.55,False,False,True,True,0.749,0.749,True
503701,503701,503701.0,0.2,0.95,0.5,0.35,1,1,0.55,False,False,True,True,0.849,0.849,True
503702,503702,503702.0,0.2,0.95,0.55,0.35,1,1,0.55,False,False,True,True,0.948,0.948,True
503800,503800,503800.0,0.2,1.0,0.55,0.0,1,1,0.55,False,False,True,True,0.817,0.817,True
503801,503801,503801.0,0.2,1.0,0.6,0.0,1,1,0.55,False,False,True,True,0.75,0.75,True
503802,503802,503802.0,0.2,1.0,0.65,0.0,1,1,0.55,False,False,True,True,0.71,0.71,True
503803,503803,503803.0,0.2,1.0,0.7,0.0,1,1,0.55,False,False,True,True,0.683,0.683,True
503804,503804,503804.0,0.2,1.0,0.75,0.0,1,1,0.55,False,False,True,True,0.664,0.664,True
503805,503805,503805.0,0.2,1.0,0.8,0.0,1,1,0.55,False,False,True,True,0.65,0.65,True
503806,503806,503806.0,0.2,1.0,0.85,0.0,1,1,0.55,False,False,True,True,0.644,0.644,True
503807,503807,503807.0,0.2,1.0,0.9,0.0,1,1,0.55,False,False,True,True,0.639,0.639,True
503808,503808,503808.0,0.2,1.0,0.95,0.0,1,1,0.55,False,False,True,True,0.634,0.634,True
503809,503809,503809.0,0.2,1.0,1.0,0.0,1,1,0.55,False,False,True,True,0.63,0.63,True
503819,503819,503819.0,0.2,1.0,0.55,0.05,1,1,0.55,False,False,True,True,0.783,0.783,True
503820,503820,503820.0,0.2,1.0,0.6,0.05,1,1,0.55,False,False,True,True,0.725,0.725,True
503821,503821,503821.0,0.2,1.0,0.65,0.05,1,1,0.55,False,False,True,True,0.69,0.69,True
503822,503822,503822.0,0.2,1.0,0.7,0.05,1,1,0.55,False,False,True,True,0.667,0.667,True
503823,503823,503823.0,0.2,1.0,0.75,0.05,1,1,0.55,False,False,True,True,0.65,0.65,True
503824,503824,503824.0,0.2,1.0,0.8,0.05,1,1,0.55,False,False,True,True,0.657,0.657,True
503825,503825,503825.0,0.2,1.0,0.85,0.05,1,1,0.55,False,False,True,True,0.664,0.664,True
503826,503826,503826.0,0.2,1.0,0.9,0.05,1,1,0.55,False,False,True,True,0.656,0.656,True
503827,503827,503827.0,0.2,1.0,0.95,0.05,1,1,0.55,False,False,True,True,0.65,0.65,True
503828,503828,503828.0,0.2,1.0,1.0,0.05,1,1,0.55,False,False,True,True,0.644,0.644,True
503836,503836,503836.0,0.2,1.0,0.5,0.1,1,1,0.55,False,False,True,True,0.85,0.85,True
503837,503837,503837.0,0.2,1.0,0.55,0.1,1,1,0.55,False,False,True,True,0.75,0.75,True
503838,503838,503838.0,0.2,1.0,0.6,0.1,1,1,0.55,False,False,True,True,0.7,0.7,True
503839,503839,503839.0,0.2,1.0,0.65,0.1,1,1,0.55,False,False,True,True,0.67,0.67,True
503840,503840,503840.0,0.2,1.0,0.7,0.1,1,1,0.55,False,False,True,True,0.65,0.65,True
503841,503841,503841.0,0.2,1.0,0.75,0.1,1,1,0.55,False,False,True,True,0.658,0.658,True
503842,503842,503842.0,0.2,1.0,0.8,0.1,1,1,0.55,False,False,True,True,0.667,0.667,True
503843,503843,503843.0,0.2,1.0,0.85,0.1,1,1,0.55,False,False,True,True,0.675,0.675,True
503844,503844,503844.0,0.2,1.0,0.9,0.1,1,1,0.55,False,False,True,True,0.683,0.683,True
503845,503845,503845.0,0.2,1.0,0.95,0.1,1,1,0.55,False,False,True,True,0.673,0.673,True
503846,503846,503846.0,0.2,1.0,1.0,0.1,1,1,0.55,False,False,True,True,0.664,0.664,True
503853,503853,503853.0,0.2,1.0,0.5,0.15,1,1,0.55,False,False,True,True,0.8,0.8,True
503854,503854,503854.0,0.2,1.0,0.55,0.15,1,1,0.55,False,False,True,True,0.717,0.717,True
503855,503855,503855.0,0.2,1.0,0.6,0.15,1,1,0.55,False,False,True,True,0.675,0.675,True
503856,503856,503856.0,0.2,1.0,0.65,0.15,1,1,0.55,False,False,True,True,0.65,0.65,True
503857,503857,503857.0,0.2,1.0,0.7,0.15,1,1,0.55,False,False,True,True,0.66,0.66,True
503858,503858,503858.0,0.2,1.0,0.75,0.15,1,1,0.55,False,False,True,True,0.67,0.67,True
503859,503859,503859.0,0.2,1.0,0.8,0.15,1,1,0.55,False,False,True,True,0.68,0.68,True
503860,503860,503860.0,0.2,1.0,0.85,0.15,1,1,0.55,False,False,True,True,0.69,0.69,True
503861,503861,503861.0,0.2,1.0,0.9,0.15,1,1,0.55,False,False,True,True,0.7,0.7,True
503862,503862,503862.0,0.2,1.0,0.95,0.15,1,1,0.55,False,False,True,True,0.71,0.71,True
503863,503863,503863.0,0.2,1.0,1.0,0.15,1,1,0.55,False,False,True,True,0.695,0.695,True
503868,503868,503868.0,0.2,1.0,0.45,0.2,1,1,0.55,False,False,True,True,0.95,0.95,True
503869,503869,503869.0,0.2,1.0,0.5,0.2,1,1,0.55,False,False,True,True,0.75,0.75,True
503870,503870,503870.0,0.2,1.0,0.55,0.2,1,1,0.55,False,False,True,True,0.683,0.683,True
503871,503871,503871.0,0.2,1.0,0.6,0.2,1,1,0.55,False,False,True,True,0.65,0.65,True
503872,503872,503872.0,0.2,1.0,0.65,0.2,1,1,0.55,False,False,True,True,0.662,0.662,True
503873,503873,503873.0,0.2,1.0,0.7,0.2,1,1,0.55,False,False,True,True,0.675,0.675,True
503874,503874,503874.0,0.2,1.0,0.75,0.2,1,1,0.55,False,False,True,True,0.688,0.688,True
503875,503875,503875.0,0.2,1.0,0.8,0.2,1,1,0.55,False,False,True,True,0.7,0.7,True
503876,503876,503876.0,0.2,1.0,0.85,0.2,1,1,0.55,False,False,True,True,0.712,0.712,True
503877,503877,503877.0,0.2,1.0,0.9,0.2,1,1,0.55,False,False,True,True,0.725,0.725,True
503878,503878,503878.0,0.2,1.0,0.95,0.2,1,1,0.55,False,False,True,True,0.738,0.738,True
503879,503879,503879.0,0.2,1.0,1.0,0.2,1,1,0.55,False,False,True,True,0.75,0.75,True
503883,503883,503883.0,0.2,1.0,0.45,0.25,1,1,0.55,False,False,True,True,0.85,0.85,True
503884,503884,503884.0,0.2,1.0,0.5,0.25,1,1,0.55,False,False,True,True,0.7,0.7,True
503885,503885,503885.0,0.2,1.0,0.55,0.25,1,1,0.55,False,False,True,True,0.65,0.65,True
503886,503886,503886.0,0.2,1.0,0.6,0.25,1,1,0.55,False,False,True,True,0.667,0.667,True
503887,503887,503887.0,0.2,1.0,0.65,0.25,1,1,0.55,False,False,True,True,0.683,0.683,True
503888,503888,503888.0,0.2,1.0,0.7,0.25,1,1,0.55,False,False,True,True,0.7,0.7,True
503889,503889,503889.0,0.2,1.0,0.75,0.25,1,1,0.55,False,False,True,True,0.717,0.717,True
503890,503890,503890.0,0.2,1.0,0.8,0.25,1,1,0.55,False,False,True,True,0.733,0.733,True
503891,503891,503891.0,0.2,1.0,0.85,0.25,1,1,0.55,False,False,True,True,0.75,0.75,True
503892,503892,503892.0,0.2,1.0,0.9,0.25,1,1,0.55,False,False,True,True,0.767,0.767,True
503893,503893,503893.0,0.2,1.0,0.95,0.25,1,1,0.55,False,False,True,True,0.783,0.783,True
503894,503894,503894.0,0.2,1.0,1.0,0.25,1,1,0.55,False,False,True,True,0.8,0.8,True
503897,503897,503897.0,0.2,1.0,0.45,0.3,1,1,0.55,False,False,True,True,0.75,0.75,True
503898,503898,503898.0,0.2,1.0,0.5,0.3,1,1,0.55,False,False,True,True,0.65,0.65,True
503899,503899,503899.0,0.2,1.0,0.55,0.3,1,1,0.55,False,False,True,True,0.675,0.675,True
503900,503900,503900.0,0.2,1.0,0.6,0.3,1,1,0.55,False,False,True,True,0.7,0.7,True
503901,503901,503901.0,0.2,1.0,0.65,0.3,1,1,0.55,False,False,True,True,0.725,0.725,True
503902,503902,503902.0,0.2,1.0,0.7,0.3,1,1,0.55,False,False,True,True,0.75,0.75,True
503903,503903,503903.0,0.2,1.0,0.75,0.3,1,1,0.55,False,False,True,True,0.775,0.775,True
503904,503904,503904.0,0.2,1.0,0.8,0.3,1,1,0.55,False,False,True,True,0.8,0.8,True
503905,503905,503905.0,0.2,1.0,0.85,0.3,1,1,0.55,False,False,True,True,0.825,0.825,True
503906,503906,503906.0,0.2,1.0,0.9,0.3,1,1,0.55,False,False,True,True,0.85,0.85,True
503907,503907,503907.0,0.2,1.0,0.95,0.3,1,1,0.55,False,False,True,True,0.875,0.875,True
503908,503908,503908.0,0.2,1.0,1.0,0.3,1,1,0.55,False,False,True,True,0.9,0.9,True
503910,503910,503910.0,0.2,1.0,0.45,0.35,1,1,0.55,False,False,True,True,0.65,0.65,True
503911,503911,503911.0,0.2,1.0,0.5,0.35,1,1,0.55,False,False,True,True,0.7,0.7,True
503912,503912,503912.0,0.2,1.0,0.55,0.35,1,1,0.55,False,False,True,True,0.75,0.75,True
